2024-12-18 12:31:38,ogbn-products,8192,nbr,12000000,0,0.09707622458040714,0.09588105615973476,0.09593727955222131,0.09595622393488884,0.0959143350273371,
2024-12-18 12:31:53,ogbn-products,1024,nbr,12000000,0,0.14648073625564573,0.1461273604482412,0.1474310723096131,0.14664876767992974,0.14605097624659538,
2024-12-18 12:39:19,friendster,8192,nbr,12000000,0,0.26907612815499304,0.2687809597253801,0.270076927602291,0.2783024320006369,0.2929953919053078,
2024-12-18 12:40:42,friendster,1024,nbr,12000000,0,0.48178332757949793,0.482332928210496,0.49139971221983386,0.482047295674682,0.4841416635513296,
2024-12-18 12:46:10,ogbn-papers100M,8192,nbr,12000000,0,0.14440575999021532,0.14398879963159564,0.1443865604102612,0.1450945597290993,0.14482447981834412,
2024-12-18 12:47:13,ogbn-papers100M,1024,nbr,12000000,0,0.32683270420134086,0.32840832051634816,0.3277598085850481,0.3290482885837559,0.32867177627980765,
2024-12-18 12:52:59,twitter,8192,nbr,12000000,0,0.08540870399773126,0.08542246398329732,0.08567040018737317,0.08442412810027601,0.084886559933424,
2024-12-18 12:53:56,twitter,1024,nbr,12000000,0,0.22521494442224485,0.2264750397652386,0.22334371212124826,0.22787692748010221,0.22755001544952433,
2024-12-30 11:07:02,ogbn-papers100M,1024,nbr,12000000,0,0.3328902090042831,0.33446380896866296,0.3327953290790321,0.33472755303978935,0.336915903881192,
2024-12-30 11:08:36,ogbn-papers100M,1024,nbr,12000000,0,0.3345241927057507,0.33557401688396926,0.33190016055107147,0.33518224056065044,0.3404946879297495,
