2024-12-31 17:55:16,friendster,8192,nbr,12000000,0,1,23.059214115142822,21.588014364242554,22.630723237991333,21.946555614471436,22.48683190345764,
2024-12-31 17:58:04,friendster,8192,nbr,12000000,0,4,12.824275732040405,11.752978801727295,11.576842069625854,11.776702642440796,11.80009651184082,
2024-12-31 18:00:00,friendster,8192,nbr,12000000,0,16,6.12051248550415,4.8891441822052,4.862667560577393,4.927803993225098,4.953943967819214,
2024-12-31 18:01:22,friendster,8192,nbr,12000000,0,64,5.941989421844482,4.72233510017395,4.805347442626953,4.815286874771118,4.808748722076416,
2024-12-31 18:02:43,friendster,1024,nbr,12000000,0,1,28.004324913024902,26.937443733215332,26.900571584701538,26.93626618385315,26.798576831817627,
2024-12-31 18:05:54,friendster,1024,nbr,12000000,0,4,15.821837902069092,14.799793004989624,14.806257486343384,14.896685361862183,14.768578052520752,
2024-12-31 18:08:06,friendster,1024,nbr,12000000,0,16,8.690404415130615,7.772626161575317,8.034324169158936,8.032659530639648,7.994396924972534,
2024-12-31 18:09:42,friendster,1024,nbr,12000000,0,64,9.039660692214966,7.524867057800293,7.50590181350708,7.827844619750977,7.612462759017944,
2024-12-31 18:15:07,ogbn-papers100M,8192,nbr,12000000,0,1,16.591649532318115,15.167894840240479,15.101493835449219,15.173531770706177,15.151019811630249,
2024-12-31 18:17:13,ogbn-papers100M,8192,nbr,12000000,0,4,8.52900505065918,7.488756895065308,7.317413091659546,7.46235990524292,7.477071762084961,
2024-12-31 18:18:40,ogbn-papers100M,8192,nbr,12000000,0,16,4.162703514099121,3.1148922443389893,3.034719705581665,3.0422794818878174,3.056194543838501,
2024-12-31 18:19:44,ogbn-papers100M,8192,nbr,12000000,0,64,4.073061466217041,2.9530763626098633,2.991457939147949,2.958709478378296,2.957587242126465,
2024-12-31 18:20:49,ogbn-papers100M,1024,nbr,12000000,0,1,19.215343475341797,17.892987489700317,17.86194109916687,17.929840564727783,17.936487913131714,
2024-12-31 18:23:08,ogbn-papers100M,1024,nbr,12000000,0,4,10.269507884979248,9.209725618362427,9.187875747680664,9.208845138549805,9.206801652908325,
2024-12-31 18:24:43,ogbn-papers100M,1024,nbr,12000000,0,16,7.199880123138428,6.068802833557129,6.217413902282715,6.222845792770386,6.2282445430755615,
2024-12-31 18:26:04,ogbn-papers100M,1024,nbr,12000000,0,64,7.362005710601807,6.717973470687866,6.859262943267822,6.7592809200286865,6.1398606300354,
2024-12-31 18:31:55,twitter,8192,nbr,12000000,0,1,9.846929788589478,8.476744651794434,8.482112884521484,8.430992364883423,8.469453811645508,
2024-12-31 18:33:27,twitter,8192,nbr,12000000,0,4,4.7320005893707275,3.41229248046875,3.3926000595092773,3.396970748901367,3.402151107788086,
2024-12-31 18:34:34,twitter,8192,nbr,12000000,0,16,4.4485859870910645,3.2705070972442627,3.2711284160614014,3.261826276779175,3.2667882442474365,
2024-12-31 18:35:41,twitter,8192,nbr,12000000,0,64,4.512260913848877,3.205836534500122,3.2024240493774414,3.211350440979004,3.2064080238342285,
2024-12-31 18:36:47,twitter,1024,nbr,12000000,0,1,10.929718255996704,9.908709526062012,9.875937700271606,9.882656574249268,9.89021897315979,
2024-12-31 18:38:26,twitter,1024,nbr,12000000,0,4,8.04619812965393,7.141047954559326,7.12281346321106,7.070982933044434,7.079203128814697,
2024-12-31 18:39:52,twitter,1024,nbr,12000000,0,16,7.727040767669678,6.499775171279907,6.80489182472229,6.735313177108765,6.771809816360474,
2024-12-31 18:41:15,twitter,1024,nbr,12000000,0,64,8.286244869232178,7.13697075843811,7.144088506698608,6.646371841430664,6.650152921676636,
2024-12-31 18:46:12,igb-large,8192,nbr,80449000,0,1,1620.854388475418,1634.4098048210144,1617.7825484275818,1620.813773393631,1614.8116705417633,
2024-12-31 21:02:09,igb-large,8192,nbr,80449000,0,4,623.8919665813446,627.3533344268799,648.1500408649445,627.6463444232941,613.5569870471954,
2024-12-31 21:55:18,igb-large,8192,nbr,80449000,0,16,235.21849703788757,243.58683967590332,236.57849025726318,239.4950156211853,255.16182136535645,
2024-12-31 22:16:17,igb-large,8192,nbr,80449000,0,64,217.29067182540894,224.1193242073059,222.50238490104675,221.05504631996155,226.34694910049438,
2024-12-31 22:35:37,igb-large,1024,nbr,80449000,0,1,1570.0446345806122,1573.8296387195587,1570.1451461315155,1569.0871515274048,1571.546098947525,
2025-01-01 00:47:20,igb-large,1024,nbr,80449000,0,4,760.2436411380768,765.0341336727142,766.5732727050781,765.1842379570007,763.8476288318634,
2025-01-01 01:51:49,igb-large,1024,nbr,80449000,0,16,349.04703092575073,352.4140508174896,354.36019468307495,347.58122754096985,357.79592394828796,
2025-01-01 02:21:59,igb-large,1024,nbr,80449000,0,64,352.8622398376465,349.5716640949249,351.53802013397217,351.78811407089233,354.70921444892883,
2025-01-01 13:57:40,ogbn-papers100M,8192,nbr,12000000,0,64,4.1097252368927,2.9379940032958984,3.0093233585357666,3.0835018157958984,3.0631611347198486,
2025-01-01 13:58:44,ogbn-papers100M,1024,nbr,12000000,0,64,7.79680323600769,6.175627708435059,6.527413606643677,6.345549821853638,6.727421045303345,
