2024-12-15 09:12:33,friendster,8192,nbr,12000000,0,7.528777299284934,1.0629282177686692,6.465849081516265,7.1992096965312955,0.725112894296646,6.47409680223465,7.165123281478878,0.7116506896018986,6.453472591876979,7.169140382051468,0.7113090851306916,6.4578312969207765,7.17823855268955,0.710850814938545,6.467387737751005,2024-12-15 09:15:27,friendster,1024,nbr,12000000,0,11.190282388746736,1.8229982078671476,9.367284180879588,10.866084207415591,1.4798952649831763,9.386188942432415,10.952057358384131,1.4730091196298583,9.479048238754272,10.982762549936774,1.4732745268940928,9.509488023042682,11.007287217438222,1.4736493437886244,9.533637873649598,2024-12-15 09:22:31,friendster,8192,nbr,12000000,0,7.540249657869336,1.0704319703578948,6.4698176875114415,7.187010227441785,0.7281919362545013,6.458818291187284,7.168639794945716,0.7172314563989641,6.451408338546752,7.181637474894527,0.7182229136228564,6.46341456127167,7.187805555462842,0.71776537334919,6.470040182113652,2024-12-15 09:31:14,friendster,8192,nbr,12000000,0,7.53362210404873,1.0652411531209947,6.4683809509277355,7.179962965846057,0.7231128000020979,6.456850165843959,7.161561081290245,0.7129615319967268,6.448599549293518,7.174737852573391,0.7121008982658384,6.462636954307553,7.180623523712159,0.7151328635215757,6.465490660190583,
2024-12-15 09:34:11,friendster,1024,nbr,12000000,0,11.195316621422755,1.818104735732077,9.377211885690679,10.87696632939577,1.475988448441029,9.400977880954741,10.93544266480208,1.4673656329512605,9.46807703185082,10.980365597605715,1.466579935669899,9.513785661935817,11.000260121226296,1.4689968641996374,9.531263257026659,
2024-12-15 09:46:16,twitter,8192,nbr,12000000,0,5.593869567871093,1.0764431052207941,4.517426462650299,5.176627030849454,0.6575503053665158,4.519076725482939,5.189425587058068,0.6481266587972638,4.541298928260804,5.192189606070518,0.6486825603246691,4.543507045745849,5.175118470668792,0.648197377204895,4.526921093463898,
2024-12-15 09:48:34,twitter,1024,nbr,12000000,0,10.594721176147454,1.5762340798377992,9.018487096309654,10.18714155435562,1.1507934722900366,9.036348082065583,10.222819218516355,1.1466376646757115,9.076181553840643,10.263140097320072,1.1479709445834174,9.115169152736655,10.294059750556952,1.1488404154777505,9.145219335079203,
2024-12-15 09:59:08,ogbn-papers100M,8192,nbr,12000000,0,4.89328459060192,0.5035520008802415,4.389732589721678,4.752852681040767,0.3598376320600509,4.393015048980716,4.741923455834387,0.3436842886209488,4.398239167213438,4.729006843924521,0.33669334399700174,4.3923134999275195,4.71664139139652,0.3314895354509354,4.385151855945584,
2024-12-15 10:01:37,ogbn-papers100M,1024,nbr,12000000,0,8.811552229881293,0.9573481607437132,7.854204069137579,8.7056320245266,0.8056481597423558,7.899983864784245,8.739165225744237,0.8049466557502739,7.934218569993963,8.712782110333439,0.8050722244977944,7.907709885835645,8.71288893336058,0.8055620798468589,7.90732685351372,
2024-12-15 11:28:15,twitter,8192,nbr,12000000,0,5.538287269592282,0.3210444450378418,5.21724282455444,5.154533130168915,0.350644588470459,4.803888541698456,5.152876221179964,0.3515193462371826,4.8013568749427815,5.1814284296035735,0.3516836166381836,4.82974481296539,5.18688009929657,0.351762056350708,4.835118042945862,
2024-12-15 11:30:30,twitter,1024,nbr,12000000,0,9.87581481385231,0.8539004325866699,9.02191438126564,10.132880981445297,0.8883769512176514,9.244504030227645,10.201363713741294,0.8895385265350342,9.31182518720626,10.223433447361,0.8891463279724121,9.334287119388588,10.229353088855758,0.888723611831665,9.340629477024093,
2024-12-15 12:00:57,ogbn-papers100M,8192,nbr,12000000,0,4.800586225986483,0.3106958866119385,4.489890339374544,4.711751893043516,0.314068078994751,4.397683814048765,4.7237866892814635,0.31424689292907715,4.409539796352386,4.726553992271423,0.31475329399108887,4.411800698280334,4.72664167022705,0.31470227241516113,4.411939397811889,
2024-12-15 12:03:20,ogbn-papers100M,1024,nbr,12000000,0,8.829748445510859,0.8079214096069336,8.021827035903925,8.86638055896757,0.7773525714874268,8.089027987480144,8.90293098378181,0.7808070182800293,8.12212396550178,8.903419125318525,0.7793114185333252,8.1241077067852,8.900959764003751,0.7794368267059326,8.121522937297819,
2024-12-15 12:45:12,twitter,8192,nbr,12000000,0,3.3438978309631358,1.0727654061317449,2.271132424831391,2.938129469513893,0.6563358718156814,2.2817935976982118,2.928886084794998,0.6459784333705902,2.282907651424408,2.931679391145707,0.6453122532367707,2.286367137908936,2.9380006512403485,0.6461626261472702,2.2918380250930785,
2024-12-15 12:46:22,twitter,1024,nbr,12000000,0,6.196182559013366,1.575195645809171,4.620986913204194,5.792102881908411,1.1507094392776496,4.641393442630761,5.815852801680565,1.1482789777517315,4.667573823928834,5.830955136299132,1.1489523215293873,4.682002814769745,5.8358198387622835,1.1487159674167642,4.687103871345519,
