2024-12-09 21:31:58,ogbn-arxiv,8192,lbr,10000000,8,9.024406909942627,6.725847482681274,6.661567211151123,6.489124774932861,6.640207529067993,
2024-12-09 21:33:24,ogbn-arxiv,1024,lbr,10000000,8,14.840368509292603,13.345474243164062,13.239519357681274,13.312822341918945,13.257165431976318,
2024-12-10 01:15:43,friendster,8192,lbr,12000000,10,13.154220581054688,11.441803693771362,11.414002656936646,11.506901025772095,11.468418598175049,
2024-12-10 01:17:40,friendster,1024,lbr,12000000,10,20.21492910385132,18.95116949081421,18.922101259231567,18.97596788406372,18.870928525924683,
2024-12-10 01:29:21,twitter,8192,lbr,12000000,10,7.641797065734863,5.720666170120239,5.6437153816223145,5.683267831802368,5.715327739715576,
2024-12-10 01:30:43,twitter,1024,lbr,12000000,10,14.296866416931152,13.053705215454102,13.121164083480835,13.196606159210205,13.134084701538086,
2024-12-10 01:41:02,ogbn-papers100M,8192,lbr,12000000,10,8.669886350631714,6.197872638702393,6.220319986343384,6.228783369064331,6.185749292373657,
2024-12-10 01:42:28,ogbn-papers100M,1024,lbr,12000000,10,15.289489507675171,13.871289253234863,13.662481307983398,14.020068168640137,13.74039626121521,

#Prefetch Thread = off.
2024-12-11 11:52:48,friendster,8192,lbr,12000000,10,15.322872877120972,13.471519708633423,13.573514938354492,13.615704536437988,13.60514783859253,
2024-12-11 11:54:56,friendster,1024,lbr,12000000,10,27.09690523147583,25.62611413002014,25.671119928359985,25.870972394943237,25.70469903945923,
2024-12-11 12:02:47,twitter,8192,lbr,12000000,10,8.658812284469604,6.768870830535889,6.78275990486145,6.809298992156982,6.7875800132751465,
2024-12-11 12:04:15,twitter,1024,lbr,12000000,10,18.668888807296753,17.48456835746765,17.478589296340942,17.65650248527527,17.929168462753296,
2024-12-11 12:10:21,ogbn-papers100M,8192,lbr,12000000,10,10.254759073257446,7.791143417358398,7.882731676101685,7.853623628616333,7.8690972328186035,
2024-12-11 12:11:55,ogbn-papers100M,1024,lbr,12000000,10,20.049726247787476,18.33403468132019,18.38017749786377,18.478365421295166,18.61694884300232,
